time_s,ecg_mv
28.072,-0.4034
28.076,-0.39867
28.08,-0.40007
28.084,-0.36297
28.088,-0.36138
28.092,-0.36908
28.096,-0.37604
28.1,-0.37059
28.104,-0.35428
28.108,-0.36999
28.112,-0.36575
28.116,-0.34291
28.12,-0.32458
28.124,-0.33205
28.128,-0.35098
28.132,-0.35195
28.136,-0.34516
28.14,-0.35496
28.144,-0.36269
28.148,-0.36903
28.152,-0.36693
28.156,-0.37208
28.16,-0.37537
28.164,-0.36582
28.168,-0.3573
28.172,-0.35365
28.176,-0.36156
28.18,-0.38267
28.184,-0.37796
28.188,-0.36359
28.192,-0.37504
28.196,-0.38369
28.2,-0.38301
28.204,-0.37176
28.208,-0.39814
28.212,-0.40835
28.216,-0.38812
28.22,-0.37531
28.224,-0.38652
28.228,-0.40712
28.232,-0.3971
28.236,-0.391
28.24,-0.38895
28.244,-0.39785
28.248,-0.39833
28.252,-0.38455
28.256,-0.39185
28.26,-0.39429
28.264,-0.40096
28.268,-0.3927
28.272,-0.38765
28.276,-0.40262
28.28,-0.39146
28.284,-0.37833
28.288,-0.36652
28.292,-0.38684
28.296,-0.39899
28.3,-0.38635
28.304,-0.38017
28.308,-0.38118
28.312,-0.38679
28.316,-0.37857
28.32,-0.37634
28.324,-0.386
28.328,-0.40806
28.332,-0.40128
28.336,-0.3905
28.34,-0.39409
28.344,-0.40595
28.348,-0.38187
28.352,-0.34718
28.356,-0.32021
28.36,-0.33857
28.364,-0.33601
28.368,-0.32157
28.372,-0.31884
28.376,-0.31027
28.38,-0.30331
28.384,-0.28633
28.388,-0.28143
28.392,-0.29801
28.396,-0.30046
28.4,-0.28892
28.404,-0.28585
28.408,-0.30013
28.412,-0.31317
28.416,-0.30982
28.42,-0.28681
28.424,-0.27558
28.428,-0.30113
28.432,-0.33137
28.436,-0.34333
28.44,-0.37981
28.444,-0.41427
28.448,-0.42047
28.452,-0.4184
28.456,-0.41155
28.46,-0.42354
28.464,-0.42692
28.468,-0.42383
28.472,-0.40935
28.476,-0.43163
28.48,-0.44433
28.484,-0.43244
28.488,-0.41077
28.492,-0.42294
28.496,-0.43172
28.5,-0.42121
28.504,-0.41753
28.508,-0.42733
28.512,-0.44055
28.516,-0.46375
28.52,-0.49855
28.524,-0.53017
28.528,-0.55873
28.532,-0.60496
28.536,-0.61913
28.54,-0.51475
28.544,-0.34411
28.548,-0.12478
28.552,0.1969
28.556,0.57362
28.56,0.81695
28.564,0.85117
28.568,0.52903
28.572,-0.05577
28.576,-0.45329
28.58,-0.55165
28.584,-0.52264
28.588,-0.46337
28.592,-0.45568
28.596,-0.46767
28.6,-0.45048
28.604,-0.44256
28.608,-0.45241
28.612,-0.45438
28.616,-0.44393
28.62,-0.43867
28.624,-0.44379
28.628,-0.46381
28.632,-0.46286
28.636,-0.45281
28.64,-0.46667
28.644,-0.48311
28.648,-0.47323
28.652,-0.45704
28.656,-0.45967
28.66,-0.45969
28.664,-0.46157
28.668,-0.45931
28.672,-0.44958
28.676,-0.47124
28.68,-0.47221
28.684,-0.46235
28.688,-0.4584
28.692,-0.4617
28.696,-0.46388
28.7,-0.44861
28.704,-0.45684
28.708,-0.45398
28.712,-0.47528
28.716,-0.47342
28.72,-0.45489
28.724,-0.46707
28.728,-0.4779
28.732,-0.46705
28.736,-0.45755
28.74,-0.45893
28.744,-0.46494
28.748,-0.4663
28.752,-0.44648
28.756,-0.44581
28.76,-0.45307
28.764,-0.45102
28.768,-0.43127
28.772,-0.43162
28.776,-0.44462
28.78,-0.4542
28.784,-0.4541
28.788,-0.44654
28.792,-0.4576
28.796,-0.46578
28.8,-0.46678
28.804,-0.45727
28.808,-0.47403
28.812,-0.48754
28.816,-0.4777
28.82,-0.47848
28.824,-0.48828
28.828,-0.49826
28.832,-0.4862
28.836,-0.48981
28.84,-0.48595
28.844,-0.49112
28.848,-0.5088
28.852,-0.48986
28.856,-0.4874
28.86,-0.48878
28.864,-0.47475
28.868,-0.45626
28.872,-0.43364
28.876,-0.4257
28.88,-0.42072
28.884,-0.38748
28.888,-0.37656
28.892,-0.36919
28.896,-0.37201
28.9,-0.34968
28.904,-0.33929
28.908,-0.35436
28.912,-0.34731
28.916,-0.32414
28.92,-0.31686
28.924,-0.3207
28.928,-0.33464
28.932,-0.32495
28.936,-0.31717
28.94,-0.31603
28.944,-0.34837
28.948,-0.33992
28.952,-0.32922
28.956,-0.33854
28.96,-0.34835
28.964,-0.35611
28.968,-0.33839
28.972,-0.34218
28.976,-0.35499
28.98,-0.35496
28.984,-0.35537
28.988,-0.34973
28.992,-0.35168
28.996,-0.37125
29.0,-0.34537
29.004,-0.3342
29.008,-0.35227
29.012,-0.35333
29.016,-0.35653
29.02,-0.33668
29.024,-0.35102
29.028,-0.3885
29.032,-0.37321
29.036,-0.36441
29.04,-0.36376
29.044,-0.3804
29.048,-0.3946
29.052,-0.37562
29.056,-0.36878
29.06,-0.38632
29.064,-0.37972
29.068,-0.37265
29.072,-0.36612
29.076,-0.37584
29.08,-0.37827
29.084,-0.35899
29.088,-0.3652
29.092,-0.37147
29.096,-0.37926
29.1,-0.3648
29.104,-0.36735
29.108,-0.37153
29.112,-0.39015
29.116,-0.37039
29.12,-0.35947
29.124,-0.37154
29.128,-0.38573
29.132,-0.38655
29.136,-0.3696
29.14,-0.38166
29.144,-0.38867
29.148,-0.38057
29.152,-0.3721
29.156,-0.37402
29.16,-0.399
29.164,-0.38667
29.168,-0.36733
29.172,-0.36584
29.176,-0.37119
29.18,-0.37396
29.184,-0.35123
29.188,-0.34046
29.192,-0.34447
29.196,-0.33471
29.2,-0.30953
29.204,-0.30527
29.208,-0.30138
29.212,-0.30422
29.216,-0.28903
29.22,-0.26405
29.224,-0.26869
29.228,-0.27771
29.232,-0.27576
29.236,-0.26616
29.24,-0.26766
29.244,-0.28999
29.248,-0.29271
29.252,-0.27652
29.256,-0.27391
29.26,-0.29555
29.264,-0.29458
29.268,-0.25411
29.272,-0.24042
29.276,-0.27411
29.28,-0.30865
29.284,-0.31614
29.288,-0.3404
29.292,-0.37036
29.296,-0.38389
29.3,-0.38444
29.304,-0.37002
29.308,-0.37332
29.312,-0.38415
29.316,-0.38841
29.32,-0.38579
29.324,-0.38446
29.328,-0.40248
29.332,-0.39777
29.336,-0.38388
29.34,-0.38829
29.344,-0.40994
29.348,-0.40551
29.352,-0.38994
29.356,-0.39641
29.36,-0.41145
29.364,-0.42413
29.368,-0.4398
29.372,-0.48829
29.376,-0.53381
29.38,-0.55721
29.384,-0.56531
29.388,-0.61014
29.392,-0.65678
29.396,-0.556
29.4,-0.38953
29.404,-0.17495
29.408,0.08814
29.412,0.47731
29.416,0.82454
29.42,0.96247
29.424,0.77328
29.428,0.23538
29.432,-0.31029
29.436,-0.52073
29.44,-0.50403
29.444,-0.47021
29.448,-0.4388
29.452,-0.43191
29.456,-0.43957
29.46,-0.45395
29.464,-0.45238
29.468,-0.44498
29.472,-0.44332
29.476,-0.45855
29.48,-0.45874
29.484,-0.45161
29.488,-0.44542
29.492,-0.45317
29.496,-0.46205
29.5,-0.43966
29.504,-0.43489
29.508,-0.43936
29.512,-0.46155
29.516,-0.43879
29.52,-0.44356
29.524,-0.45361
29.528,-0.45792
29.532,-0.45706
29.536,-0.4424
29.54,-0.44592
29.544,-0.46389
29.548,-0.4521
29.552,-0.44098
29.556,-0.43584
29.56,-0.45321
29.564,-0.43925
29.568,-0.42578
29.572,-0.43196
29.576,-0.44774
29.58,-0.43769
29.584,-0.42936
29.588,-0.42786
29.592,-0.43734
29.596,-0.45277
29.6,-0.44548
29.604,-0.44162
29.608,-0.44595
29.612,-0.45055
29.616,-0.44065
29.62,-0.43784
29.624,-0.45575
29.628,-0.45128
29.632,-0.44008
29.636,-0.42419
29.64,-0.42051
29.644,-0.4452
29.648,-0.43766
29.652,-0.42407
29.656,-0.41899
29.66,-0.43104
29.664,-0.43775
29.668,-0.42554
29.672,-0.43304
29.676,-0.45149
29.68,-0.45832
29.684,-0.44095
29.688,-0.43486
29.692,-0.44889
29.696,-0.45768
29.7,-0.44283
29.704,-0.44154
29.708,-0.45399
29.712,-0.44843
29.716,-0.44787
29.72,-0.42272
29.724,-0.42139
29.728,-0.4275
29.732,-0.40175
29.736,-0.38052
29.74,-0.3629
29.744,-0.37061
29.748,-0.36422
29.752,-0.34124
29.756,-0.33658
29.76,-0.35182
29.764,-0.34662
29.768,-0.33494
29.772,-0.33428
29.776,-0.34492
29.78,-0.34627
29.784,-0.32957
29.788,-0.31995
29.792,-0.34203
29.796,-0.34287
29.8,-0.3229
29.804,-0.32554
29.808,-0.32697
29.812,-0.34645
29.816,-0.32544
29.82,-0.3216
29.824,-0.32988
29.828,-0.33887
29.832,-0.33166
29.836,-0.32449
29.84,-0.33137
29.844,-0.3444
29.848,-0.3506
29.852,-0.34035
29.856,-0.34519
29.86,-0.35806
29.864,-0.36447
29.868,-0.3572
29.872,-0.35515
29.876,-0.36751
29.88,-0.36739
29.884,-0.36166
29.888,-0.35378
29.892,-0.36183
29.896,-0.37135
29.9,-0.36781
29.904,-0.36157
29.908,-0.36723
29.912,-0.38501
29.916,-0.38449
29.92,-0.37641
29.924,-0.38533
29.928,-0.40148
29.932,-0.39206
29.936,-0.38367
29.94,-0.3865
29.944,-0.39889
29.948,-0.40139
29.952,-0.3818
29.956,-0.38054
29.96,-0.40017
29.964,-0.3968
29.968,-0.38719
29.972,-0.38053
29.976,-0.38351
29.98,-0.38289
29.984,-0.35912
29.988,-0.37752
29.992,-0.36828
29.996,-0.4038
